review,sentiment
film fun little private eye detective story like made tom conway suave detective called falcon goldie locke name wisecracking bumbling sidekick louisa braganza damsel distress course damsel maid professor secret formula bad guy want formula police inspector falcon murder falcon get implicated scenery night club expensive hotel room luxury train suburb beautiful car go watch little gem see pas afternoon tv,1
bill rebane capture bigfoot one awful horror movie ever made greedy sawmill owner harvey olsen richard kennedy decides want bigfoot captured cost however local game ranger dave garrett stafford morgan learns bigfoot used live peace upset geological expedition set protect creature nothing even remotely interesting piece crap film extremely dull filled horrible song cheap special effect gore suspense gigantic boredom avoid horrible junk like plague,0
piece crap might acclaimed year ago one racist movie ever made native american indian played white men right wing republican james stewart huge racist real life like close friend john wayne stewart actor hal williams fired jimmy stewart show short lived series mercifully flopped williams black bad enough film dated boring watch dance wolf instead le racist view br br stewart forty awful movie made even ridiculous wig still looked like paedophile chasing year old debra paget surprised even allowed br br,0
say closely film follows novel never read book since clock six half hour good bet base covered least say certainty reader digest condensed version br br production value high well standard bbc classic series like inspector morse sherlock holmes believe dickens london looked sounded thought lot like occasional minor lapse sportsman firing pistol percussion cap whenever took place br br acting applauded suzanne burden polite honest heroine quietly go good cute mature way beauty compassionate nature flirtatiousness denholm elliott guardian turn burden elliott two character good unalloyed way another former sergeant forced evil evil people another poor helpless young boy br br think anyone else could written got earmark dickens poverty tragic death capitalism raw generous rich guy gated home hidden parentage shadowy motif impotence outright maliciousness justice system well justice system whole chancery evidently court decided matter distribution property gather wikipedia became notoriously rigid dilatory thoroughly revamped england twice elliott character describes curse impressive scene involves money scrounging creditor hounding retired soldier latter gymnasium fencing lesson sergeant masculine traditional sense male character remember dickens apoplectic money lender renter screaming threat seat sergeant turn towards one delicate exercise saber another advancement bringing closer tormentor scarlet faced old creditor shrink back seat br br couple thing missing often dickens stick least one two amusing line dialog humbug law as bleak house right title second practically weberian ideal type mr micawber artful dodger scrooge third atmosphere whole ethos relentlessly dismal one tribulation follows another usually money shameful peccadillo past br br god depressing author venting spleen everything hated world knew poverty okay knew poverty one wonder chancery dickens deserve kind treatment br br maybe add watched first episode series better two way zip direction pace little faster business jarndyce v jarndyce explained satisfactorily right front instead lurking shadow mysterious curse plot easier follow,1
first thing first movie achingly beautiful someone work cg film lighter compositor visuals blew away every second stunned screen story well okay going set world fire like futuristic blade runner esquire tale fine br br say felt voice acting particularly bland detracted movie whole saw cinema english hoping french version floating around somewhere br br definitely worth seeing,1
want much believe quote specifically english subtitle translation actually written spoken rejection letter publisher sends protagonist meant self referential tongue cheek manner director leo carax apparently neglected inform actor true nature film dreadfully earnest portrayal conclude carax actually take seriously else much disdain everyone especially viewing audience bothered letting anyone joke br br auteur able get away making oblique bizarre film élan unique personal style e g david lynch alejandro jodorowsky others use subtler approach still weaving surreal element fabric story e g krzysztof kieslowski david cronenberg later le bizarre work pola x carax throw disjointed mess viewer dare find fault well pacing erratic choppy particular continuity often dispensed superfluous character abound e g gypsy mother child performance overwrought lighting often poor particularly oft discussed sex scene unconnected scene thrust film discernible reason list go br br completely negative noted uplifting exception liked musical score even cacophonous industrial techno music played sprawling abandoned complex main character retreat second half film perhaps reference andy warhol factory much photography countryside beautiful obvious attempt contrast grimy city setting even well middle age cathering deneuve show still performance also one among major character sink bathos br br earlier time would regard film pola x charitably experimentation admirable even experiment work carax try nothing new film pastiche element borrowed countless earlier film several decade movie viewing literally thousand film later simply longer patience kind unoriginal poorly crafted tripe early moment st century one left asking exception jean pierre jeunet director france know make watchable movie anymore rating,0
first really great movie br br ryan reynolds great acting actor really like one amazing skill impersonate character br br soundtrack good music played right time br br idea nine lost world incapable leaving br br still give certain flaw br br horrible second part seems director eager make something new despite effort really boring br br annoying character melissa stand scene e constantly annoying represents everything wrong american woman br br terrible explanation number director busy character development completely missed point good story excuse koala brr terrible br br movie great potential filming nicely done music really good nothing br br see fan ryan reynolds lot time spare,0
well hoping heard wrong film big fan ruggero deodato really want see slip unfortunately giallo styled supernatural load nonsense bad lead believe would pretty terrible plot work film attempt blend murder supernatural theme telephone feel forced silly furthermore plot make much sense ask point numerous time throughout movie plot focus young woman living apartment block terrorised telephone best thing movie undoubtedly presence beautiful english actress charlotte lewis unfortunately good point pretty much stop handful death scene gory incredibly stupid one see someone get killed coin stick especially respect overall really recommend anyone non deodato fan unlikely impressed deodato fan likely find film depressing avoid,0
rented film netflix oscar see really good br br hurt locker realistic portrayal part group soldier rotation iraq film center around james reckless soldier get adrenaline fix taking risk defusing bomb br br film seems lack opinion plot direction movie film clear plot unlike film black hawk film try focus character different attitude war bigelow okay job focusing character many point film dialogue seems drag hurt locker minute long yet feel like hour movie br br one scene movie particularly awful ruined film perfect credibility sniping scene halfway movie unrealistic long br br overall thought film okay reason gave instead major letdown winning best picture oscar felt like film could much better considering saving private ryan lost best picture much better film another notable mention black hawk oscar honestly know best picture br br looking action packed war flick rent black hawk film forgotten year two,0
big fan fred macmurray carole lombard addition charles butterworth enjoyable supporting actor film particularly enjoy well despite good cast one poorest written clichéd picture ever seen given talent money spent make film shocking slip shod writing knew film would tedious time time early film found predicting exactly would happen next always right sort movie savant almost imagination effort went fact seemed almost film long string clichés strung together also found bit irritating fred mistreated carole bad throughout film yet true convention came running end uggh suspense lassie film bring people rescue timmy rope dangling break br br despite tired clichéd script positive film pretty cool seeing fred look like broken lush end film pretty believable looked like eaten shaved slept day also charles butterworth prattle provide mildly humorous moment enough make film look different b movie shame could much better,0
may contain spoiler br br clearly ever made film must lot connection see way really surprise one used name allen smithee surprising everyone involved use name br br anyhow begin bad dialogue crummy costume sorry looking film stock unintentional comedy top character inconsistency george w bush college career know funnier guy losing arm snowball slow motion scene baby jack frost getting killed also one great line time uttered film know like another mutant snowman talk kill people snowball great camp film bad film overall,0
kind film fascinated strange psychotic nightmare movie also dark comedy see mostly horror thriller others might see black dramatic comedy br br either way fascinating descent madness ending caught guard ending leaf viewer lot think br br powerful performance complex detailed plot great script filled dread dash humor eerie atmosphere make film worth watching br br personally think need watch several time pick understand subtlety within film pleasure chore,1
believe dumb movie truly storyline written keira knightley mother ruin movie extreme straight dull absurd make absolutely sense whatsoever br br movie lagged bad especially beginning story kept going everyday flirt often time seeming like threesome movie annoying deadbeat couple poet wife complete total drunk start wife sleep around men make end meet poet pervert thrives cheap boo woman wife waaayyyyyy quickly becomes friend former childhood lover played keira suddenly get jealous knowing full well two lover since kid something seem right mean come get program lady expect br br bottom line former lover meet new wife embracing get jealous former woman lover get married husband get jealous bombard crazy drunk couple home crazy husband call police end going court man attempted murder charge summed nutshell br br movie moment quality good acting cillian murphy cannot believe watched complained movie family member watching fell asleep decided give chance stuck first instinct,0
know describe movie definitely one weirdest movie seen long time unsettling time also boring place scene dental torture elaborate may attract anyone gore splatter found holding teeth aforementioned scene clever thing movie play fear dentist therefore quite unsettling br br humor film somehow hidden may recognized everyone fan weird strange entertainment teeth getting drilled dust film looking br br read comment feel somehow attracted kind entertainment give try br br rating maybe little weird taste,0
heck good time viewing picture splendidly surprised erudite feature first film undeniably cheaply made cardboard set limited setting creative scientific prop acting range poor two stripper barely professional herb evers leading man gothic overstatement leslie daniel assistant kurt first rate virginia leith title role headless victim alive benefit science fiancee lustful passion scripting though good dialogue fantastic movie ilk issue abound role science medicine life boundary film thinking film many way however fooled real intent sleazy story man obsessed aptitude medical science wish fuse together dead girlfriend head perfect body thereby creating perfect woman man best body soul one bright aspect film sax music resonates strongly every time doctor scour town female beauty,1
along fernando fragata joão mário grilo abi feijó leonel vieira étc commercial director diamantino costa one best portuguese director lampião da estrela diamantino costa first movie made several successful commercial title starred one best portuguese comedian time herman josé josé pedro gomes great funny movie br br boa sorte diamantino,1
romantic comedy bad funny thing happening rather memorable character br br acting however amateurish exception banker scene great fun others simply embarrassing particular found romantic part story poor br br guess worth seeing like football romantic comedy really bad movie ending feel quite good expect anything ordinary fair enough hour quarter kill,0
pardon spelling probably funniest horror movie ever existed think evil dead acting horrible see makeup line certain lady face lesbian scene make sense ending haha ohhhh ending prepared stomach hurting laughter watch film minute still expecting something take look self ask hell wrong bad movie meant laugh enjoy pure silliness br br forget watch outtake movie see low budget whole thing really movie rare gem demonstrating pure udder lack talent care ability money anything else would ever need make successful film definitely worth watching,0
like early masterpiece elephant man lynch prof detractor tell straight simple story without losing artistic touch true story elderly retired man expertly played richard farnsworth decides ride tractor across state pay final visit estranged brother stand death door beautiful score badalamenti exquisite photography rural life love aerial corn field shot sly director hand reveals man basic humanity beautiful slice life film extremely slow pace may lull viewer sleep stay along ride well rewarded end,1
would wrong reprehensible advise watch killjoy must better thing washing car throwing stone stream time nowhere near awful probably think almost proper film lot straight dvd sludge manage killjoy helped great deal trent haaga manic turn eponymous clown throw role fevered abandonment almost tip scale movie favour course take one man big shoe tammi sutton give entertaining director cameo since roger corman creature haunted sea whole thing nearly destroyed rushed sugary ending place almost good fun,0
disney movie dare something different least awarded effort hole make mistake one would expect disney movie troubled teenager put camp first time event explained detail flashback scene really serve purpose present several mature topic may surprise viewer must admit first bit put seriousness movie soon realized endure moment see beauty story besides story movie also good job questioning method used correctional facility one example caveman forbidden teach zero read dig hole order build character like learning read contribute hole movie smart beautiful must watch,1
almost tempted demand money back video store movie plumb depth inanity almost completely unwatchable never bail film early painful view thorough waste celluloid vote would zero,0
agree movie little slow spot many scene mundane everyday life dialog impressed right watched however day realized movie stay evokes melancholy mood lingers mind appreciation movie increase certainly merit higher consideration movie instantly forgettable br br many commented movie non linear hallmark european film making opposed linear narrative form hollywood favor really know whether true many also dislike confusing structure lack clear explanation viewer think much say change opinion however others yet see film expect challenged expect film supply answer might come away enjoying would otherwise br br movie skip around bit really chronicle time period pay attention hair style easily separate period also confusing suggested enjoy clear end br br yes lot thing left unsaid shown lot situation left unexplored life like lot time sure motif friend loved one unless confront even never sure told whole truth type movie force u interpret reason behind action movie however leave enough hint make reasonable assumption example mathieu manic depressive point suicidal know maybe life turning exactly expects maybe miss family forgiven father abandoning sick mother hour need maybe sacrifice cedric rearranging indeed shattering life realizes coming undone think director meant show u always little mentality fragile scene w dead bird maybe sensitive psyche stress taking toll also shown animal torturing psycho loving interaction w stray cat also one conversation doctor cedric shed light reason behind breakup maybe suicide attempt doctor asks everything okay cedric think even though cheated mathieu nothing according cedric reason know probably others mixed together paramount know exactly think movie another telltale sign ultimately compatible historical ruin scene mathieu interested studying ruin cedric one w raging hormone focus physical side without intellectual side mathieu obviously need br br finally ending really rather hopeful sweet pleasantly surprised turn event bleak tone edge toward end br br two complaint dvd one sound soft crank volume hear dialog switched bar outdoor crowd scene became loud subtitle turn stay screen foreign movie dvd released major studio shoddy way unfortunately,1
narrative  whether written visual poetic epic  generally try avoid may character reader viewer easily overwhelmed trying keep track exactly especially true film think simply cannot easily go back refresh memory cinema viewer like however problem see film dvd vhs br br year ago introduced audrey tautou french actress first saw fabulous destiny amelie poulain later long engagement finely crafted complex story large cast character earlier offering exceeds others way character complexity br br director used technique robert altman player short cut gosford park others paul thomas anderson magnolia stanley kramer mad mad mad mad world comedy almost epic proportion difference film first director let u see inside head character second scene repeated mean refresh viewer memory story flip flop different time period br br basic  core speak  story concern young woman irene tautou told fellow commuter train meet true love day occurs first minute film clever irony point irene realize young man opposite gilbert robin may one true love br br go separate way neither realizing potential significance close encounter however chaos result throughout rest day two young people rest character appear series cleverly constructed interwoven vignette seem going nowhere yet br br story simply could tend boring even quite predictable script director rip expectation host innovative scene commonplace turned believable extraordinary event allow two possible lover meet example next time bird poo sky drop onto book paper consider alternative two character make obvious choice must occur irene man destiny meet stone chip flying onto windscreen consider would happen br br interesting enough interesting assessing new man came along trying decide whether guy one irene whether fact young man train kept guessing br br let think see delightful romp br br recommended,1
first saw love limbo playing late free air tv five year ago since movie always remember warmly one film see forever influenced br br uninitiated australian film long history making beat comedy lovable loser love limbo sterling example whilst russel crowe name actor although day movie need rest aussie cast good still steal show nervous nerdy virgin loser though br br general premise lot like american pie group friend wanting get laid become men expect entire movie focus sub plot lead mother various incident full humorous situation push towards inevitably sweet ending br br enjoyed american pie expect expect convention make appearance love limbo gross romantic comedy definitely share laugh fist pumping moment good guy win situation every guy australian otherwise relate br br see liked american pie almost famous strength good aussie cast easy relate good perve value weakness predictable point rating,1
really understand movie aimed absurdity mention ridiculously bad acting cheesy dialogue fact villain child assume meant child movie think may swear word pulp fiction mention constant reference drug general mayhem killing demographic trying please movie schizophrenic like trying combine country music heavy metal end one going like bloody paradox would recommend movie funny bad way except actor patently unbearable want suggest otherwise br br completely serious say could watch minute terrrrrrrrrrrrrrrriiiiiiiiiiiible,0
first foremost movie stupidest plot movie ever seen unfortunately see one flipping channel one day stumbled upon lousy excuse movie confirmed saying long time carrot top actor funny slightest sense act like great comedian think command audience attention frankly acting ability year old class clown scratch le year old ability compare carrot top would grave insult upon good name movie try funny using dull one liner seem lifted cartoon end would done anything erase memory movie sadly memory stay thing warn others never watch movie however prof rumor true carrot top act worth damn,0
movie worst movie seen since date movie laughing whole movie instead scared funny snake would search particular section passenger body attack example eye tongue butt breast seen national geographic channel know snake wont stay clinched body bite particular scene snake would bite passenger would stay body biting person believe producer study information snake behavior cant believe wasted money movie recommend movie trust wait dollar theatre rent,0
three horror story based member transgressive hindu cult return home changed way first story former cult member insane asylum visited reported want find went cult somewhat slow going story told flashback two sit chair face reporter particularly interested lead death participant seemed rather boring suddenly turn exciting surprising twist story thing get quite bloody br br second story violent young criminal visiting psychiatrist mandatory therapy patient seems type agenda psychiatrist task thing slow bit get weird strange twist story well written surprising br br final story deal spiritual healer claim able remove person illness hand one patient former cult member successful healing get complicated surprised twist pretty gory scene br br nice female full frontal nudity well male full frontal nudity reason found story well written director succeeds entirely setting story surprising twist gory aftermath br br note review german dvd,1
husband got done watching movie expecting good really astonished great story line usually good figuring twisty plot one loved going watch take back might even buy,1
little old show first came first young child child show sesame street watch learned much else cousin born year year first one came latter barney big part watched first saw show told grandmother teach anything us magic fix everything time many year old idea really going tv show saw heard teaching barney told people bad show funny thing parent young child mid late way agreed said thing sad thing cousin older still agree saw cheating creative right think differently someone tell k steal person wont find mind gone let honest barney make money teach child anything flashy program inclined child watching child stupid educated know better second barney put show parent bought never believed tv could affect people way barney young child read watch show teach number let get involved show barney like smoking much smoke hooked let kid watch show hooked one day kid watch crap buy crap bought,0
brilliant russian émigré devise stanislavsky system winning contract bridge make beautiful wife grand slam sweetheart america br br could another silly soap opera elevated fine production value excellent acting status enjoyable little comedy unexpected touch thrown keep viewer attention engaged way principle cast introduced face deck card introduction zany acrobat plot reason enjoy bit lunacy way wide variety different kind american shown transfixed listening broadcast concluding game br br paul lukas loretta young well bridge sweetheart lukas suave sophisticated miss young passionately loving beautiful even script keep puffing cigarette bit much fun watch even behavior always believable compelling br br frank mchugh give another good performance relentlessly cheerful ghost writer adores miss young delightful glenda farrell eschews customary wisecracking persona small role mchugh ditsy gal pal roscoe karns handle fast talking dialogue brash radio announcer diminutive ferdinand gottschalk wonderful snobbish bridge expert br br movie maven recognize dewey robinson belligerent nightclub patron emma dunn sob sister reporter paul porcasi owner russian nightclub charles lane russian waiter jimmy conlin kibitzer final bridge game uncredited br br film take advantage fad contract bridge swept across country since development expects viewer basic knowledge intricacy game make attempt explain anything uninformed,1
almost year event asked come mind day people would probably comment thing sight plane crashing collapse twin tower score people killed act terrorism heroism mixed together etc everyone alive time never forget day yet u memory although moving personal level come extraordinary film give everyone lose friend family member chance become involved personal level lost film need seen,1
viva variety unique hybrid program parody tribute program represented br br directly mock classic favorite sonny cher show thomas lennon kerri kenney playing divorced show biz couple somehow forced host program together female pair towering male constant barrage insult humor couple tossed plus sketch comedy bit performance kindly described specialty act br br hybrid mix fact fantasy course mr former mr laupin program announcer johnny bluejeans likewise equally fictional act performed certainly real even entertaining also act would clearly better suited old chuck barris gong show br br show really like extended sketch sctv borne mtv series state would suggest would better five minute bit mix program like one rather stand alone series viva variety certainly get high mark original concept even though often odd funny certainly worthwhile especially road tripped la vega brought even glitzier act perform unlikely ever see anything like television,1
rented video slow saturday night first viewing thought funny took get used american caricature attuned british grotesque enjoyable br br watched next night really warmed character seemed human lovable even film one could watch several time get time however wife hated accounting taste humour suppose,1
hulk hit theater long dvd old incredible hulk tv show popped attempt cash craze saw similar occurrence year prior spider man cartoon appeared dvd coincide hero big screen debut company leap opportunity ride financial coattail hot brand br br fact picture never surfaced shelf wal mart featured hero clobbered box office summer say lot guess everyone involved would rather forget fair fantastic four bad everyone say let rephrase unentertaining negative review might suggest br br veteran television actor alex hyde white remember role lead way reed richards brilliant scientist along crew gain bizarre power outer space mishap left ability stretch contort body outrageous length future wife sue storm rebecca staab suddenly turn invisible brother johnny jay underwood may ignite poor ben grimm michael bailey smith lovable lug whose body morphs mass craggy orange rock br br friend becoming accustomed called upon rescue world certain chaos seems reed old colleague victor von doom joseph culp living name villainous jeweler ian trigger exactly helping old lady cross street either hero save day course like superhero movie question br br striking fantastic four amateurish virtually every aspect dialog lame tired sound like written junior high drama class acting unpolished make third rate afternoon soap opera look like shakespeare special effect surprisingly good considering minuscule budget still positively embarrassing moment human torch fully ignites body instance entire movie briefly turn cartoon hear production meeting oh one notice intrigued action mean really cartoon least give mannequin fire held string prior scene foursome come earth spaceship crash pure teen backyard fare crew simply found field lit vaguely spaceship like object fire remnant major disaster br br course whole lot work script fairly coherent story simplified reed ben decide go outer space simply drop storm house ask care join really easy sort thing require oh know year training expertise world writer seemed inspired underrated genius display full house rerun bad may nothing compare painfully clichéd dr doom pulled right awful superhero cartoon right evil laugh slamming clenched fist table punctuate remark comic book least fantastic four ever featured villain obscenely one dimensional br br ultimately fantastic four saved complete turkey damn innocent tell people involved little talent experience really tried know final result would embarrassing impression big break people would flock theater bear repeating virtually money work sure half eaten cool thing costume thing considered well many flaw finished product fair amount fun comic book fan,0
one worst film seen year storyline potential never realized actor poor choice considering screen writing talent wasted really wanted everyone dead quickly possible could get watch something else unfortunately stay end laugh murmur people moaning crappy booing england gentle moan crap look imdb see people given really cannot see people able give score must pr company working distributor hilarious set problem towards end film graveyard hick attack look dodgy scenery rock touched supposed brick wall blood effect waaaay ott film feel like everyone making spoof horror except director,0
gender bender sex thing bit x file episode interesting premise good story ending wanting gender bender also x file debut actor nicholas lea better known alex krycek episode play michael man attacked one kindred need see episode see nic lea le spectacular beginning interesting thing kindred power seduction marty victim become turned onto however andrew seduces scully disoriented groggy become attracted andrew maybe marty experience andrew episode reminds would sometimes miserable film british columbia throughout episode wet soggy muddy could much fun despite disappointing ending gender bender still decent episode view,1
one best moodiest vampire tale ever love movie really character great even location story indeed picture big budget production absolutely worth seeing br br ok fault especially name castle location movie mistake typically almost every horror movie br br scenery fit perfect story close reality say honest visit romania vacation br br opinion best part subspecies series,1
movie one worst ever seen including anything pauly shore believe film could actually bad br br coolio single worst actor including pauly shore ever star movie temptation hit stop button movie huge fact throw trash button vcr would inclined press br br favor something interesting watch movie like watching grass grow watching golf tv,0
boston legal turned tail headed barn door th pig slop created show first aired almost four season back humorous slap legal system actor seem take pride portraying funny diversified extent factual character portrayed acceptable extent real portrayal sexual comment activity limited humorous julie bowen beautiful series participated dragged lower depth medium programming sex violence julie excellent actress need stable platform production rene adjurdubois excellent actor day benson production held field entertainment always showing humor respectful acting production captain kirk funny humorous candace bergan admired continuing production good actress james spader doubt acting ability however go back xxx origin crash appears much talent inclination direction ask series trashed already really starting smell,0
first one law enforcement experience er emt real law enforcement take show seriously walker would drummed police force u illegal totally unprofessional tactic top comic book character acting ability incredibly trite line character development fact alex cahill love show dumb blonde really trivett ultimate clown black face come think walker heartfelt show without bias explain jt treated dolt always subject walker joke never allowed one solve crime never rescue walker dead time stupid thing may true many criminal even dumber detective go believe cop dumber dirt smart one walker come never seem get point walker captured jerk need put misery norris produced show well starred could willingly get rid even show stupid tactic six guy going wait around take one time terrible series demeaning hokey western like lone ranger roy rogers cisco kid wild bill hickock though would imagine far young remember show like show way show walker tr insulting plain silly,0
redeeming feature movie steve carell like john wayne never seen steve carell stretch far actor matter always play one role perfectly br br marty feldman said comedy must internal consistency men stage sitting garbage can fine bring fifth man stage garbage must explain audience also garbage br br evan accept role messenger god accept profoundly embarrassed anyone impressed way animal follow evan around explained away unthinking doubter trained animal possibly circus terrible flood end everyone see hop ark saved surely thousand people would killed flood post disaster emotional atmosphere end instead congress finally seen light prosecute lone incorrigibly bad congressman profiteering br br gotta admit also liked fish aquarium reacting presence evan,0
greeting darkness director alejandro amenabar creates life odds based true story version one man struggle control destiny great javier bardem fascinating watch role ramon eye head movement leave little doubt going mind dream fantasy sequence overused prove effective explaining want want rather force u answer euthanasia question real question posed love every turn see people love looking love dying loved script tight keep film moving despite filmed mostly one room supporting cast wonderful truly feel pain family member deal ramon decision gem deserves seen,1
creepy lascivious wolf young red wearing full make extremely short short robe got minute realized could pedophile dream come true beat music sound lot like something hear strip club actually think movie sick joke family movie gross glad watching daughter want think normal family view quasi kiddie porn together bad sad sold family film joey fatone probably embarrassed advertising special effect spectacular effect look low budget gawd awful,0
based actual story john boorman show struggle american doctor whose husband son murdered continually plagued loss holiday burma sister seemed like good idea get away passport stolen rangoon could leave country sister forced stay back could get paper american embassy fill day could fly took trip countryside tour guide tried finding something stone statue nothing stirred stone br br suddenly hell broke loose caught political revolt looked like escaped safely boarded train saw tour guide get beaten shot split second decided jump moving train try rescue thought continually life danger br br woman demonstrated spontaneous selfless charity risking life save another patricia arquette beautiful look beautiful heart unforgettable story br br taught suffering one promise life always keep,1
movie george c scott best bernard hughes best diana rigg pithy course paddy chaevsky writing masterpiece warp also brief snippet future biggies like susan sarandon stockard channing etc one scene line necessarily spot fifth sixth time watching nancy marchand young middle age nurse supervisor also superb well practically every face hollywood br br one movie get better time see watch surprise scene ala wait dark one movie ever bought dvd superb,1
saw movie blockbuster thought might good sunday evening movie nothing else bought used dvd although cheap money would better spent nail drive foot br br film started nicely kinda dark mysterious always enthralled vampire samurai movie kid thought combo would really cool first fight scene pretty cool excited rest movie movie took serious nose dive br br understand big hit east guess twin see though movie aside first minute absolutely horrible many movie genre potential great blow terribly another casualty br br jacki chan role film make sense whyyyyyyyy complete silliness probably made buck though br br cool thing movie sword use nice idea br br recommend movie anyone,0
always enthusiastic period drama art form bbc excelled past presentation byron unbelievable unbelievably bad script dreadful acting uninspired character woefully insipid apparently byron mad bad dangerous know set lady heart flutter production appeared tawdry jumped little squirt instead fiery hero womenfolk greek struggle independence said byron walked limp portrayal man limp br br watched whole two half hour waiting something spark life splutter even glimmer utter tedium downright boredom start finish br br opinion one ever better bard avon also believe byron poetry revered mind flung back burner dramatisation life accorded treatment br br think bbc lost nous one,0
well take j simpson american soldier turned american bus driver decides rescue passenger incase one else going arte johnson absolutely straight role tour guide know want admit trouble combine lorenzo lama one three baby faced bad boy intend kidnap heiress leave busload people die dessert got action plot twist lot drama everyone good seeing lama baddest bad boy really blew mind much believable overbearing bad guy wanted kidnap heiress rape woman humiliate guy tried stop evidently long cultivated good guy image believe year old lorenzo tight jean really want miss,1
make brief joy watch may may effective character resembled real life counterpart aside minor observation found fantasy animal character enjoyable visuals stunning except second rate cg scene could left dislike computer generated animation anyways defeat purpose biopic one watch appreciate,1
came rendition list flaw mile long overall impression pretty decent movie definitely film whose sum better part br br part include cast big name star one giving memorable performance omar metwally relative unknown one remember serviceable undistinguished direction screenplay complicated simplistic time metwally egyptian born american citizen get kidnapped u government rendition program otherwise known process america torture suspected terrorist confessing information whether remotely true reese witherspoon play pregnant wife call favor old college friend peter saarsgard work senator alan arkin help track husband meryl streep play head rendition program jake gyllenhaal young agent assigned interrogation whose conscience get way meanwhile whole parallel storyline follows daughter top egyptian official allied american rendition program boyfriend training become suicide bomber br br ay yi yi lot plot pack two hour movie wash hand whole thing especially egyptian romeo juliet subplot felt like nothing distraction near film finale twist chronology brings plot strand together way make want reassess everything thought knew motivation various character make rendition much interesting movie seems like going br br witherspoon gyllenhaal sarsgaard look like high school student playing adult twenty year older actually gyllenhaal particular usually fine actor look bored wonder going muster energy deliver line screenwriter arrested actress good meryl streep disposal giving nothing work one dimensional dragon lady movie course strives relevancy instead addressing tangled web argument surrounding national security issue charge right middle debate predictable fashion moment think maybe film veer interesting direction witherspoon actually begin doubt husband past instance metwally actually contact terrorist interrogator accuse movie take path least resistance br br like said upfront recommend movie know done nothing list bunch fault got head right place entertaining least entertaining movie torture interrogation br br grade b,1
hugh ed harris hotshot bachelor senator determined run president one day however happens upon old high school classmate named aggie aggie diane keaton accomplished award winning author lovely face independent spirit hugh smitten convinces aggie become fiancé aggie sacrifice principle honesty world politics thing always seem able withstand rigor harsh medium blitz mostly nice romance adore tale affection hugh aggie absolutely love banter conversation good view however although movie try show political life reality completely succeed nevermind production value high script elegantly written advantage handsome personage keaton harris sit film find good entertainment,1
like three stooge undoubtedly like minute short certainly amusing moment like stooge work revolves around particular style slapstick comedy confess somehow stooge never really slapstick always seemed angry rather funny even though obviously fake antic always seemed likely cause hurt rather cause laughter short slapstick revolves around attempt find shemp professor music wife inherited half million dollar condition marry within hour read one student interested word inheritance get suddenly long line potential bride pretty good cat fight emerges fan stooge enjoy element drive nut,0
nothing director juvenile fantasy come life movie nothing excuse director actor play kissy face attractive young woman would otherwise never give time day br br plot simple direction nonexistent movie drag actor director writer narrator narrates fooled x rating nudity minimal gore,0
movie nothing like book think writer screenplay must wanted job writing sequel gone wind turned way getting idea anyway similarity movie story portraying name principle character location main action none event shown movie happened way book gone wind fan book movie deeply disappointing loved book scarlett watch movie hoping see played screen share title common,0
thing never understand underwear come pack three clearly thats enough example similarly never understand film brilliant approach film expecting actual movie might well approaching satan expecting hug although may well possible greet film satanic figure take pitch instance ineffectual camp unhellish portrayal devil since freddy mercury wayne sleep joined force create ten foot satan costume red body paint horn covered condom however create hilarious moment film ever seriously understatement applied every character bar little girl act sickly innocent probably overcompensating serious crime part santa inter space recon station real chance could avoided long put simply seen movie cannot consider serious buff achingly funny characterisation acting concept almost radar racism make must see film date pure laughter,1
seen many people packed outside theater since star war episode iii show sold good reason man screaming brain best movie see crowd full geek hey dork br br bruce campbell present whole crowd stitch movie cheesy best possible way may funniest movie bruce done ted raimi steal show bulgarian hip hop itude zany facial expression laugh riot knew ted could rap br br changed mind person stole show actually robot nothing funnier robot robot br br bruce performance take th thanks bruce thanks cool thanks taking time thanks fun,1
